pid,DTYPE
137173,DEVICE_TYPE_135
137174,DEVICE_TYPE_109
137174,DEVICE_TYPE_135
137175,DEVICE_TYPE_159
137176,DEVICE_TYPE_27
137177,DEVICE_TYPE_34
137177,DEVICE_TYPE_88
137178,DEVICE_TYPE_34
137178,DEVICE_TYPE_88
137179,DEVICE_TYPE_99
137180,DEVICE_TYPE_109
137181,DEVICE_TYPE_35
137182,DEVICE_TYPE_99
137183,DEVICE_TYPE_27
137184,DEVICE_TYPE_103
137185,DEVICE_TYPE_107
137185,DEVICE_TYPE_88
137186,DEVICE_TYPE_99
137187,DEVICE_TYPE_116
137188,DEVICE_TYPE_93
137189,DEVICE_TYPE_135
137190,DEVICE_TYPE_151
137191,DEVICE_TYPE_22
137192,DEVICE_TYPE_99
137193,DEVICE_TYPE_35
137194,DEVICE_TYPE_1
137195,DEVICE_TYPE_110
137196,DEVICE_TYPE_135
137197,DEVICE_TYPE_35
137198,DEVICE_TYPE_35
137199,DEVICE_TYPE_107
137200,DEVICE_TYPE_135
137201,DEVICE_TYPE_111
137202,DEVICE_TYPE_27
137203,DEVICE_TYPE_156
137203,DEVICE_TYPE_35
137203,DEVICE_TYPE_109
137204,DEVICE_TYPE_111
137205,DEVICE_TYPE_156
137205,DEVICE_TYPE_110
137206,DEVICE_TYPE_1
137207,DEVICE_TYPE_1
137208,DEVICE_TYPE_110
137209,DEVICE_TYPE_35
137209,DEVICE_TYPE_88
137210,DEVICE_TYPE_99
137211,DEVICE_TYPE_12
137211,DEVICE_TYPE_156
137211,DEVICE_TYPE_35
137212,DEVICE_TYPE_108
137213,DEVICE_TYPE_111
137214,DEVICE_TYPE_135
137215,DEVICE_TYPE_109
137216,DEVICE_TYPE_27
137217,DEVICE_TYPE_35
137218,DEVICE_TYPE_45
137219,DEVICE_TYPE_109
137220,DEVICE_TYPE_27
137221,DEVICE_TYPE_111
137222,DEVICE_TYPE_135
137223,DEVICE_TYPE_35
137224,DEVICE_TYPE_92
137225,DEVICE_TYPE_98
137226,DEVICE_TYPE_27
137227,DEVICE_TYPE_35
137228,DEVICE_TYPE_27
137229,DEVICE_TYPE_95
137230,DEVICE_TYPE_1
137231,DEVICE_TYPE_35
137232,DEVICE_TYPE_156
137232,DEVICE_TYPE_109
137233,DEVICE_TYPE_156
137233,DEVICE_TYPE_34
137233,DEVICE_TYPE_35
137234,DEVICE_TYPE_135
137235,DEVICE_TYPE_27
137235,DEVICE_TYPE_34
137235,DEVICE_TYPE_35
137236,DEVICE_TYPE_110
137237,DEVICE_TYPE_135
137238,DEVICE_TYPE_102
137239,DEVICE_TYPE_151
137240,DEVICE_TYPE_65
137241,DEVICE_TYPE_116
137242,DEVICE_TYPE_65
137243,DEVICE_TYPE_111
137244,DEVICE_TYPE_35
137245,DEVICE_TYPE_107
137246,DEVICE_TYPE_107
137247,DEVICE_TYPE_99
137248,DEVICE_TYPE_34
137249,DEVICE_TYPE_111
137249,DEVICE_TYPE_88
137250,DEVICE_TYPE_35
137251,DEVICE_TYPE_34
137252,DEVICE_TYPE_27
137252,DEVICE_TYPE_111
137253,DEVICE_TYPE_156
137254,DEVICE_TYPE_109
137255,DEVICE_TYPE_27
137255,DEVICE_TYPE_135
137256,DEVICE_TYPE_34
137257,DEVICE_TYPE_109
137258,DEVICE_TYPE_146
137259,DEVICE_TYPE_135
137260,DEVICE_TYPE_35
137260,DEVICE_TYPE_88
137261,DEVICE_TYPE_99
137261,DEVICE_TYPE_135
137262,DEVICE_TYPE_111
137263,DEVICE_TYPE_111
137264,DEVICE_TYPE_35
137265,DEVICE_TYPE_35
137265,DEVICE_TYPE_135
137266,DEVICE_TYPE_156
137267,DEVICE_TYPE_156
137268,DEVICE_TYPE_35
137269,DEVICE_TYPE_27
137270,DEVICE_TYPE_34
137271,DEVICE_TYPE_156
137271,DEVICE_TYPE_109
137272,DEVICE_TYPE_34
137273,DEVICE_TYPE_34
137274,DEVICE_TYPE_135
137275,DEVICE_TYPE_34
137276,DEVICE_TYPE_108
137276,DEVICE_TYPE_135
137277,DEVICE_TYPE_99
137278,DEVICE_TYPE_98
137278,DEVICE_TYPE_99
137279,DEVICE_TYPE_111
137280,DEVICE_TYPE_7
137281,DEVICE_TYPE_98
137282,DEVICE_TYPE_135
137283,DEVICE_TYPE_124
137284,DEVICE_TYPE_99
137285,DEVICE_TYPE_35
137285,DEVICE_TYPE_135
137286,DEVICE_TYPE_146
137287,DEVICE_TYPE_34
137287,DEVICE_TYPE_88
137288,DEVICE_TYPE_156
137289,DEVICE_TYPE_34
137290,DEVICE_TYPE_99
137291,DEVICE_TYPE_109
137292,DEVICE_TYPE_34
137293,DEVICE_TYPE_109
137293,DEVICE_TYPE_88
137294,DEVICE_TYPE_99
137295,DEVICE_TYPE_35
137296,DEVICE_TYPE_35
137297,DEVICE_TYPE_135
137298,DEVICE_TYPE_108
137299,DEVICE_TYPE_53
137300,DEVICE_TYPE_156
137301,DEVICE_TYPE_110
137302,DEVICE_TYPE_34
137303,DEVICE_TYPE_159
137304,DEVICE_TYPE_34
137305,DEVICE_TYPE_35
137306,DEVICE_TYPE_109
137306,DEVICE_TYPE_111
137307,DEVICE_TYPE_34
137308,DEVICE_TYPE_111
137308,DEVICE_TYPE_88
137309,DEVICE_TYPE_99
137310,DEVICE_TYPE_156
137311,DEVICE_TYPE_108
137312,DEVICE_TYPE_99
137313,DEVICE_TYPE_98
137314,DEVICE_TYPE_151
137315,DEVICE_TYPE_93
137316,DEVICE_TYPE_110
137317,DEVICE_TYPE_36
137318,DEVICE_TYPE_135
137319,DEVICE_TYPE_27
137320,DEVICE_TYPE_110
137321,DEVICE_TYPE_156
137321,DEVICE_TYPE_35
137321,DEVICE_TYPE_111
137322,DEVICE_TYPE_156
137323,DEVICE_TYPE_35
137324,DEVICE_TYPE_35
137325,DEVICE_TYPE_99
137326,DEVICE_TYPE_27
137327,DEVICE_TYPE_99
137328,DEVICE_TYPE_35
137329,DEVICE_TYPE_27
137329,DEVICE_TYPE_88
137330,DEVICE_TYPE_34
137331,DEVICE_TYPE_111
137331,DEVICE_TYPE_88
137332,DEVICE_TYPE_35
137332,DEVICE_TYPE_88
137333,DEVICE_TYPE_98
137334,DEVICE_TYPE_99
137335,DEVICE_TYPE_35
137336,DEVICE_TYPE_27
137337,DEVICE_TYPE_98
137338,DEVICE_TYPE_35
137339,DEVICE_TYPE_111
137340,DEVICE_TYPE_110
137341,DEVICE_TYPE_34
137342,DEVICE_TYPE_156
137343,DEVICE_TYPE_135
137344,DEVICE_TYPE_34
137345,DEVICE_TYPE_107
137346,DEVICE_TYPE_109
137347,DEVICE_TYPE_35
137348,DEVICE_TYPE_27
137349,DEVICE_TYPE_156
137350,DEVICE_TYPE_103
137351,DEVICE_TYPE_34
137352,DEVICE_TYPE_99
137353,DEVICE_TYPE_27
137354,DEVICE_TYPE_116
137355,DEVICE_TYPE_34
137356,DEVICE_TYPE_109
137357,DEVICE_TYPE_135
137358,DEVICE_TYPE_146
137359,DEVICE_TYPE_135
137360,DEVICE_TYPE_109
137361,DEVICE_TYPE_156
137362,DEVICE_TYPE_35
137362,DEVICE_TYPE_135
137363,DEVICE_TYPE_109
137363,DEVICE_TYPE_111
137364,DEVICE_TYPE_111
137365,DEVICE_TYPE_99
137366,DEVICE_TYPE_99
137367,DEVICE_TYPE_151
137368,DEVICE_TYPE_107
137369,DEVICE_TYPE_107
137370,DEVICE_TYPE_67
137371,DEVICE_TYPE_108
137371,DEVICE_TYPE_135
137372,DEVICE_TYPE_27
137372,DEVICE_TYPE_135
137373,DEVICE_TYPE_135
137374,DEVICE_TYPE_107
137375,DEVICE_TYPE_146
137376,DEVICE_TYPE_36
137376,DEVICE_TYPE_37
137376,DEVICE_TYPE_111
137377,DEVICE_TYPE_151
137378,DEVICE_TYPE_1
137379,DEVICE_TYPE_117
137380,DEVICE_TYPE_107
137381,DEVICE_TYPE_107
137382,DEVICE_TYPE_31
137383,DEVICE_TYPE_34
137384,DEVICE_TYPE_1
137385,DEVICE_TYPE_27
137386,DEVICE_TYPE_156
137387,DEVICE_TYPE_99
137388,DEVICE_TYPE_109
137389,DEVICE_TYPE_94
137390,DEVICE_TYPE_34
137391,DEVICE_TYPE_93
137392,DEVICE_TYPE_109
137393,DEVICE_TYPE_111
137394,DEVICE_TYPE_109
137395,DEVICE_TYPE_27
137396,DEVICE_TYPE_111
137397,DEVICE_TYPE_111
137398,DEVICE_TYPE_35
137399,DEVICE_TYPE_110
137400,DEVICE_TYPE_107
137401,DEVICE_TYPE_135
137402,DEVICE_TYPE_74
137403,DEVICE_TYPE_99
137404,DEVICE_TYPE_110
137405,DEVICE_TYPE_108
137406,DEVICE_TYPE_108
137407,DEVICE_TYPE_108
137408,DEVICE_TYPE_27
137408,DEVICE_TYPE_135
137409,DEVICE_TYPE_135
137410,DEVICE_TYPE_26
137411,DEVICE_TYPE_35
137412,DEVICE_TYPE_99
137413,DEVICE_TYPE_34
137414,DEVICE_TYPE_35
137415,DEVICE_TYPE_34
137416,DEVICE_TYPE_121
137417,DEVICE_TYPE_35
137418,DEVICE_TYPE_109
137419,DEVICE_TYPE_135
137420,DEVICE_TYPE_107
137421,DEVICE_TYPE_156
137422,DEVICE_TYPE_35
137423,DEVICE_TYPE_135
137424,DEVICE_TYPE_109
137424,DEVICE_TYPE_111
137425,DEVICE_TYPE_156
137426,DEVICE_TYPE_98
137427,DEVICE_TYPE_156
137427,DEVICE_TYPE_53
137428,DEVICE_TYPE_111
137429,DEVICE_TYPE_135
137430,DEVICE_TYPE_34
137430,DEVICE_TYPE_88
137431,DEVICE_TYPE_99
137432,DEVICE_TYPE_109
137433,DEVICE_TYPE_35
137434,DEVICE_TYPE_34
137435,DEVICE_TYPE_34
137436,DEVICE_TYPE_156
137436,DEVICE_TYPE_109
137437,DEVICE_TYPE_111
137438,DEVICE_TYPE_156
137438,DEVICE_TYPE_34
137438,DEVICE_TYPE_35
137439,DEVICE_TYPE_111
137440,DEVICE_TYPE_93
137441,DEVICE_TYPE_111
137441,DEVICE_TYPE_135
137442,DEVICE_TYPE_27
137443,DEVICE_TYPE_110
137443,DEVICE_TYPE_135
137444,DEVICE_TYPE_111
137444,DEVICE_TYPE_88
137445,DEVICE_TYPE_99
137446,DEVICE_TYPE_98
137447,DEVICE_TYPE_93
137448,DEVICE_TYPE_93
137449,DEVICE_TYPE_93
137450,DEVICE_TYPE_111
137451,DEVICE_TYPE_35
137451,DEVICE_TYPE_88
137452,DEVICE_TYPE_34
137453,DEVICE_TYPE_35
137454,DEVICE_TYPE_135
137455,DEVICE_TYPE_109
137456,DEVICE_TYPE_34
137457,DEVICE_TYPE_135
137458,DEVICE_TYPE_109
137459,DEVICE_TYPE_156
137460,DEVICE_TYPE_99
137461,DEVICE_TYPE_109
137461,DEVICE_TYPE_111
137462,DEVICE_TYPE_135
137463,DEVICE_TYPE_108
137464,DEVICE_TYPE_93
137465,DEVICE_TYPE_108
137465,DEVICE_TYPE_135
137466,DEVICE_TYPE_111
137467,DEVICE_TYPE_99
137468,DEVICE_TYPE_111
137469,DEVICE_TYPE_109
137470,DEVICE_TYPE_111
137471,DEVICE_TYPE_93
137472,DEVICE_TYPE_99
137473,DEVICE_TYPE_65
137473,DEVICE_TYPE_66
137474,DEVICE_TYPE_156
137474,DEVICE_TYPE_34
137474,DEVICE_TYPE_35
137475,DEVICE_TYPE_121
137475,DEVICE_TYPE_135
137476,DEVICE_TYPE_27
137476,DEVICE_TYPE_135
137477,DEVICE_TYPE_27
137478,DEVICE_TYPE_109
137479,DEVICE_TYPE_109
137480,DEVICE_TYPE_98
137481,DEVICE_TYPE_102
137482,DEVICE_TYPE_135
137483,DEVICE_TYPE_111
137484,DEVICE_TYPE_93
137485,DEVICE_TYPE_107
137486,DEVICE_TYPE_34
137486,DEVICE_TYPE_88
137486,DEVICE_TYPE_135
137487,DEVICE_TYPE_135
137488,DEVICE_TYPE_111
137489,DEVICE_TYPE_93
137490,DEVICE_TYPE_35
137491,DEVICE_TYPE_111
137492,DEVICE_TYPE_135
137493,DEVICE_TYPE_156
137494,DEVICE_TYPE_99
137495,DEVICE_TYPE_34
137496,DEVICE_TYPE_35
137497,DEVICE_TYPE_27
137498,DEVICE_TYPE_35
137498,DEVICE_TYPE_88
137499,DEVICE_TYPE_135
137500,DEVICE_TYPE_34
137501,DEVICE_TYPE_135
137502,DEVICE_TYPE_135
137503,DEVICE_TYPE_109
137504,DEVICE_TYPE_109
137505,DEVICE_TYPE_135
137506,DEVICE_TYPE_111
137507,DEVICE_TYPE_109
137508,DEVICE_TYPE_108
137509,DEVICE_TYPE_93
137510,DEVICE_TYPE_109
137511,DEVICE_TYPE_135
137512,DEVICE_TYPE_135
137513,DEVICE_TYPE_135
137514,DEVICE_TYPE_36
137515,DEVICE_TYPE_27
137516,DEVICE_TYPE_109
137517,DEVICE_TYPE_135
137518,DEVICE_TYPE_135
137519,DEVICE_TYPE_27
137520,DEVICE_TYPE_135
137521,DEVICE_TYPE_135
137522,DEVICE_TYPE_109
137523,DEVICE_TYPE_135
137524,DEVICE_TYPE_99
137525,DEVICE_TYPE_110
137526,DEVICE_TYPE_117
137527,DEVICE_TYPE_135
137528,DEVICE_TYPE_107
137529,DEVICE_TYPE_35
137530,DEVICE_TYPE_111
137531,DEVICE_TYPE_34
137532,DEVICE_TYPE_35
137533,DEVICE_TYPE_27
137534,DEVICE_TYPE_111
137535,DEVICE_TYPE_151
137536,DEVICE_TYPE_135
137537,DEVICE_TYPE_27
137538,DEVICE_TYPE_109
137539,DEVICE_TYPE_135
137540,DEVICE_TYPE_135
137541,DEVICE_TYPE_135
137542,DEVICE_TYPE_110
137543,DEVICE_TYPE_135
137544,DEVICE_TYPE_109
137545,DEVICE_TYPE_109
137546,DEVICE_TYPE_135
137547,DEVICE_TYPE_141
137548,DEVICE_TYPE_108
137549,DEVICE_TYPE_135
137550,DEVICE_TYPE_151
137551,DEVICE_TYPE_99
137552,DEVICE_TYPE_109
137553,DEVICE_TYPE_109
137554,DEVICE_TYPE_136
137555,DEVICE_TYPE_107
137556,DEVICE_TYPE_107
137557,DEVICE_TYPE_109
137558,DEVICE_TYPE_107
137559,DEVICE_TYPE_135
137560,DEVICE_TYPE_135
137561,DEVICE_TYPE_135
137562,DEVICE_TYPE_35
137563,DEVICE_TYPE_34
137564,DEVICE_TYPE_110
137565,DEVICE_TYPE_135
137566,DEVICE_TYPE_135
137567,DEVICE_TYPE_135
137568,DEVICE_TYPE_135
137569,DEVICE_TYPE_109
137570,DEVICE_TYPE_79
137571,DEVICE_TYPE_35
137572,DEVICE_TYPE_135
137573,DEVICE_TYPE_27
137574,DEVICE_TYPE_99
137575,DEVICE_TYPE_99
137576,DEVICE_TYPE_34
137577,DEVICE_TYPE_109
137578,DEVICE_TYPE_110
137579,DEVICE_TYPE_135
137580,DEVICE_TYPE_34
137581,DEVICE_TYPE_107
137582,DEVICE_TYPE_135
137583,DEVICE_TYPE_108
137584,DEVICE_TYPE_34
137585,DEVICE_TYPE_135
137586,DEVICE_TYPE_135
137587,DEVICE_TYPE_109
137588,DEVICE_TYPE_109
137589,DEVICE_TYPE_99
137590,DEVICE_TYPE_135
137591,DEVICE_TYPE_135
137592,DEVICE_TYPE_156
137592,DEVICE_TYPE_35
137593,DEVICE_TYPE_151
137594,DEVICE_TYPE_135
137595,DEVICE_TYPE_135
137596,DEVICE_TYPE_135
137597,DEVICE_TYPE_107
137598,DEVICE_TYPE_135
137599,DEVICE_TYPE_99
137600,DEVICE_TYPE_99
137601,DEVICE_TYPE_111
137602,DEVICE_TYPE_135
137603,DEVICE_TYPE_27
137604,DEVICE_TYPE_35
137605,DEVICE_TYPE_111
137606,DEVICE_TYPE_98
137607,DEVICE_TYPE_109
137608,DEVICE_TYPE_99
137609,DEVICE_TYPE_99
137610,DEVICE_TYPE_107
137611,DEVICE_TYPE_135
137612,DEVICE_TYPE_109
137613,DEVICE_TYPE_110
137614,DEVICE_TYPE_135
137615,DEVICE_TYPE_109
137616,DEVICE_TYPE_1
137617,DEVICE_TYPE_107
137618,DEVICE_TYPE_151
137619,DEVICE_TYPE_35
137620,DEVICE_TYPE_111
137621,DEVICE_TYPE_111
137622,DEVICE_TYPE_109
137623,DEVICE_TYPE_35
137624,DEVICE_TYPE_27
137625,DEVICE_TYPE_35
137626,DEVICE_TYPE_111
137627,DEVICE_TYPE_156
137628,DEVICE_TYPE_88
137628,DEVICE_TYPE_135
137629,DEVICE_TYPE_156
137629,DEVICE_TYPE_34
137629,DEVICE_TYPE_35
137630,DEVICE_TYPE_109
137630,DEVICE_TYPE_111
137631,DEVICE_TYPE_99
137632,DEVICE_TYPE_109
137632,DEVICE_TYPE_135
137633,DEVICE_TYPE_108
137634,DEVICE_TYPE_99
137635,DEVICE_TYPE_156
137636,DEVICE_TYPE_27
137636,DEVICE_TYPE_88
137637,DEVICE_TYPE_27
137637,DEVICE_TYPE_88
137638,DEVICE_TYPE_99
137639,DEVICE_TYPE_27
137640,DEVICE_TYPE_111
137640,DEVICE_TYPE_135
137641,DEVICE_TYPE_99
137642,DEVICE_TYPE_111
137643,DEVICE_TYPE_35
137643,DEVICE_TYPE_135
137644,DEVICE_TYPE_34
137645,DEVICE_TYPE_111
137646,DEVICE_TYPE_34
137646,DEVICE_TYPE_135
137647,DEVICE_TYPE_108
137648,DEVICE_TYPE_99
137649,DEVICE_TYPE_156
137650,DEVICE_TYPE_156
137651,DEVICE_TYPE_35
137652,DEVICE_TYPE_109
137653,DEVICE_TYPE_107
137654,DEVICE_TYPE_27
137655,DEVICE_TYPE_156
137656,DEVICE_TYPE_107
137657,DEVICE_TYPE_151
137658,DEVICE_TYPE_136
137659,DEVICE_TYPE_135
137660,DEVICE_TYPE_99
137661,DEVICE_TYPE_98
137662,DEVICE_TYPE_34
137663,DEVICE_TYPE_107
137664,DEVICE_TYPE_107
137665,DEVICE_TYPE_27
137666,DEVICE_TYPE_93
137667,DEVICE_TYPE_135
137668,DEVICE_TYPE_135
137668,DEVICE_TYPE_151
137669,DEVICE_TYPE_99
137670,DEVICE_TYPE_98
137671,DEVICE_TYPE_95
137672,DEVICE_TYPE_34
137673,DEVICE_TYPE_98
137674,DEVICE_TYPE_111
137674,DEVICE_TYPE_135
137675,DEVICE_TYPE_34
137675,DEVICE_TYPE_135
137676,DEVICE_TYPE_107
137676,DEVICE_TYPE_135
137677,DEVICE_TYPE_109
137678,DEVICE_TYPE_35
137679,DEVICE_TYPE_109
137680,DEVICE_TYPE_111
137681,DEVICE_TYPE_151
137682,DEVICE_TYPE_1
137683,DEVICE_TYPE_35
137684,DEVICE_TYPE_156
137685,DEVICE_TYPE_107
137686,DEVICE_TYPE_146
137687,DEVICE_TYPE_135
137688,DEVICE_TYPE_156
137689,DEVICE_TYPE_93
137690,DEVICE_TYPE_108
137691,DEVICE_TYPE_99
137692,DEVICE_TYPE_98
137693,DEVICE_TYPE_27
137694,DEVICE_TYPE_98
137695,DEVICE_TYPE_98
137696,DEVICE_TYPE_103
137697,DEVICE_TYPE_109
137698,DEVICE_TYPE_156
137699,DEVICE_TYPE_102
137699,DEVICE_TYPE_103
137700,DEVICE_TYPE_151
137701,DEVICE_TYPE_135
137702,DEVICE_TYPE_135
137703,DEVICE_TYPE_34
137704,DEVICE_TYPE_1
137705,DEVICE_TYPE_108
137706,DEVICE_TYPE_156
137707,DEVICE_TYPE_111
137708,DEVICE_TYPE_95
137709,DEVICE_TYPE_36
137709,DEVICE_TYPE_37
137710,DEVICE_TYPE_93
137711,DEVICE_TYPE_109
137712,DEVICE_TYPE_99
137712,DEVICE_TYPE_135
137713,DEVICE_TYPE_27
137713,DEVICE_TYPE_88
137714,DEVICE_TYPE_135
137714,DEVICE_TYPE_147
137715,DEVICE_TYPE_98
137716,DEVICE_TYPE_99
137717,DEVICE_TYPE_111
137718,DEVICE_TYPE_27
137719,DEVICE_TYPE_135
137720,DEVICE_TYPE_99
137721,DEVICE_TYPE_107
137722,DEVICE_TYPE_109
137722,DEVICE_TYPE_111
137723,DEVICE_TYPE_108
137724,DEVICE_TYPE_27
137724,DEVICE_TYPE_88
137725,DEVICE_TYPE_156
137725,DEVICE_TYPE_111
137726,DEVICE_TYPE_94
137727,DEVICE_TYPE_95
137728,DEVICE_TYPE_107
137729,DEVICE_TYPE_135
137730,DEVICE_TYPE_147
137731,DEVICE_TYPE_34
137732,DEVICE_TYPE_111
137732,DEVICE_TYPE_135
137733,DEVICE_TYPE_111
137733,DEVICE_TYPE_135
137734,DEVICE_TYPE_35
137735,DEVICE_TYPE_35
137735,DEVICE_TYPE_135
137736,DEVICE_TYPE_156
137737,DEVICE_TYPE_36
137737,DEVICE_TYPE_88
137738,DEVICE_TYPE_27
137739,DEVICE_TYPE_98
137740,DEVICE_TYPE_27
137741,DEVICE_TYPE_111
137741,DEVICE_TYPE_135
137742,DEVICE_TYPE_93
137743,DEVICE_TYPE_135
137744,DEVICE_TYPE_108
137745,DEVICE_TYPE_47
137745,DEVICE_TYPE_135
137746,DEVICE_TYPE_1
137747,DEVICE_TYPE_109
137748,DEVICE_TYPE_111
137749,DEVICE_TYPE_110
137750,DEVICE_TYPE_111
137751,DEVICE_TYPE_99
137752,DEVICE_TYPE_103
137753,DEVICE_TYPE_119
137754,DEVICE_TYPE_111
137755,DEVICE_TYPE_109
137755,DEVICE_TYPE_88
137756,DEVICE_TYPE_135
137757,DEVICE_TYPE_103
137758,DEVICE_TYPE_111
137759,DEVICE_TYPE_111
137760,DEVICE_TYPE_35
137761,DEVICE_TYPE_156
137761,DEVICE_TYPE_88
137762,DEVICE_TYPE_110
137763,DEVICE_TYPE_27
137764,DEVICE_TYPE_156
137765,DEVICE_TYPE_135
137766,DEVICE_TYPE_156
137767,DEVICE_TYPE_35
137768,DEVICE_TYPE_34
137769,DEVICE_TYPE_99
137770,DEVICE_TYPE_111
137771,DEVICE_TYPE_135
137772,DEVICE_TYPE_108
137773,DEVICE_TYPE_135
137774,DEVICE_TYPE_109
137774,DEVICE_TYPE_88
137775,DEVICE_TYPE_99
137776,DEVICE_TYPE_35
137777,DEVICE_TYPE_135
137778,DEVICE_TYPE_27
137779,DEVICE_TYPE_35
137779,DEVICE_TYPE_135
137780,DEVICE_TYPE_35
137781,DEVICE_TYPE_109
137782,DEVICE_TYPE_34
137783,DEVICE_TYPE_135
137784,DEVICE_TYPE_111
137785,DEVICE_TYPE_107
137786,DEVICE_TYPE_53
137787,DEVICE_TYPE_27
137788,DEVICE_TYPE_135
137789,DEVICE_TYPE_35
137789,DEVICE_TYPE_135
137790,DEVICE_TYPE_111
137790,DEVICE_TYPE_135
137791,DEVICE_TYPE_99
137792,DEVICE_TYPE_27
137793,DEVICE_TYPE_111
137793,DEVICE_TYPE_88
137794,DEVICE_TYPE_98
137795,DEVICE_TYPE_109
137796,DEVICE_TYPE_1
137797,DEVICE_TYPE_135
137798,DEVICE_TYPE_109
137799,DEVICE_TYPE_109
137800,DEVICE_TYPE_108
137801,DEVICE_TYPE_135
137802,DEVICE_TYPE_156
137803,DEVICE_TYPE_27
137803,DEVICE_TYPE_156
137803,DEVICE_TYPE_109
137804,DEVICE_TYPE_27
137805,DEVICE_TYPE_111
137806,DEVICE_TYPE_99
137807,DEVICE_TYPE_108
137808,DEVICE_TYPE_111
137809,DEVICE_TYPE_156
137809,DEVICE_TYPE_109
137810,DEVICE_TYPE_34
137811,DEVICE_TYPE_109
137812,DEVICE_TYPE_135
137813,DEVICE_TYPE_109
137814,DEVICE_TYPE_135
137815,DEVICE_TYPE_98
137815,DEVICE_TYPE_88
137816,DEVICE_TYPE_103
137817,DEVICE_TYPE_108
137818,DEVICE_TYPE_102
137818,DEVICE_TYPE_88
137819,DEVICE_TYPE_108
137820,DEVICE_TYPE_108
137821,DEVICE_TYPE_108
137822,DEVICE_TYPE_135
137823,DEVICE_TYPE_27
137823,DEVICE_TYPE_135
137824,DEVICE_TYPE_156
137824,DEVICE_TYPE_37
137825,DEVICE_TYPE_35
137826,DEVICE_TYPE_99
137827,DEVICE_TYPE_107
137828,DEVICE_TYPE_27
137829,DEVICE_TYPE_110
137830,DEVICE_TYPE_93
137831,DEVICE_TYPE_121
137831,DEVICE_TYPE_135
137832,DEVICE_TYPE_34
137833,DEVICE_TYPE_93
137834,DEVICE_TYPE_135
137835,DEVICE_TYPE_35
137836,DEVICE_TYPE_107
137837,DEVICE_TYPE_27
137838,DEVICE_TYPE_109
137839,DEVICE_TYPE_147
137840,DEVICE_TYPE_111
137840,DEVICE_TYPE_135
137841,DEVICE_TYPE_92
137842,DEVICE_TYPE_107
137843,DEVICE_TYPE_34
137844,DEVICE_TYPE_27
137845,DEVICE_TYPE_109
137846,DEVICE_TYPE_156
137847,DEVICE_TYPE_27
137848,DEVICE_TYPE_35
137849,DEVICE_TYPE_107
137850,DEVICE_TYPE_146
137851,DEVICE_TYPE_98
137852,DEVICE_TYPE_27
137853,DEVICE_TYPE_110
137853,DEVICE_TYPE_135
137854,DEVICE_TYPE_111
137855,DEVICE_TYPE_111
137856,DEVICE_TYPE_111
137857,DEVICE_TYPE_109
137858,DEVICE_TYPE_99
137859,DEVICE_TYPE_27
137860,DEVICE_TYPE_34
137861,DEVICE_TYPE_156
137862,DEVICE_TYPE_156
137862,DEVICE_TYPE_111
137863,DEVICE_TYPE_135
137864,DEVICE_TYPE_109
137865,DEVICE_TYPE_110
137866,DEVICE_TYPE_156
137867,DEVICE_TYPE_35
137868,DEVICE_TYPE_135
137869,DEVICE_TYPE_111
137870,DEVICE_TYPE_34
137871,DEVICE_TYPE_111
137872,DEVICE_TYPE_35
137873,DEVICE_TYPE_135
137874,DEVICE_TYPE_1
137875,DEVICE_TYPE_117
137876,DEVICE_TYPE_107
137877,DEVICE_TYPE_47
137878,DEVICE_TYPE_35
137878,DEVICE_TYPE_135
137879,DEVICE_TYPE_35
137880,DEVICE_TYPE_35
137881,DEVICE_TYPE_35
137882,DEVICE_TYPE_35
137883,DEVICE_TYPE_110
137884,DEVICE_TYPE_111
137885,DEVICE_TYPE_35
137886,DEVICE_TYPE_37
137887,DEVICE_TYPE_147
137888,DEVICE_TYPE_99
137889,DEVICE_TYPE_109
137890,DEVICE_TYPE_98
137891,DEVICE_TYPE_99
137892,DEVICE_TYPE_93
137893,DEVICE_TYPE_35
137893,DEVICE_TYPE_88
137894,DEVICE_TYPE_98
137895,DEVICE_TYPE_111
137896,DEVICE_TYPE_111
137896,DEVICE_TYPE_88
137897,DEVICE_TYPE_35
137898,DEVICE_TYPE_35
137899,DEVICE_TYPE_102
137900,DEVICE_TYPE_110
137901,DEVICE_TYPE_111
137901,DEVICE_TYPE_88
137902,DEVICE_TYPE_111
137902,DEVICE_TYPE_88
137903,DEVICE_TYPE_135
137904,DEVICE_TYPE_102
137905,DEVICE_TYPE_107
137906,DEVICE_TYPE_34
137907,DEVICE_TYPE_27
137908,DEVICE_TYPE_109
137909,DEVICE_TYPE_34
137910,DEVICE_TYPE_36
137910,DEVICE_TYPE_135
137911,DEVICE_TYPE_99
137912,DEVICE_TYPE_98
137913,DEVICE_TYPE_151
137914,DEVICE_TYPE_111
137915,DEVICE_TYPE_34
137916,DEVICE_TYPE_35
137917,DEVICE_TYPE_156
137917,DEVICE_TYPE_100
137917,DEVICE_TYPE_101
137918,DEVICE_TYPE_108
137919,DEVICE_TYPE_27
137920,DEVICE_TYPE_35
137921,DEVICE_TYPE_107
137922,DEVICE_TYPE_135
137923,DEVICE_TYPE_108
137923,DEVICE_TYPE_88
137924,DEVICE_TYPE_107
137925,DEVICE_TYPE_15
137926,DEVICE_TYPE_107
137927,DEVICE_TYPE_135
137928,DEVICE_TYPE_36
137929,DEVICE_TYPE_35
